target_language,relative_path,key,source_value
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,gods_whim_desc,神々は気まぐれだ。彼らの遊び心一つで、国は栄え、あるいは滅びる。我々の運命は、常に賽の目の上にある。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,gods_wrath,神々の怒り
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,gods_wrath_desc,神々の怒りに触れてしまった。天変地異が国を襲い、人々はなす術もなく滅びていく。我々は、あまりにも無力だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,grumpy_nation,不機嫌な国民
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,grumpy_nation_desc,国民は常に不機嫌だ。何に対しても文句を言い、些細なことで怒り出す。この国に笑顔は存在しない。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hallucinatory_forest,幻覚の森
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hallucinatory_forest_desc,その森に足を踏み入れた者は、強烈な幻覚を見るという。最も美しい思い出、あるいは最も恐ろしい悪夢。多くの者が、幻覚から覚めることなく森の住人となった。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,happy_meal_syndrome,ハッピーミール症候群
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,happy_meal_syndrome_desc,マクドナルドのおまけのおもちゃを集めることに、国民は人生の全てを捧げている。彼らにとって、国家の危機よりもコンプリートできないことの方が重大な問題らしい。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,headbanging_hell,ヘドバン地獄
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,headbanging_hell_desc,国民的音楽としてヘヴィメタルが採用された結果、国民は四六時中ヘッドバンギングをするようになった。首への負担が大きく、労働効率は著しく低下している。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,heretical_cult,異端カルト
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,heretical_cult_desc,主流の教えから外れた異端のカルトが、急速に信者を増やしている。彼らの教えは過激で、社会の安定を脅かしている。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hidden_pain,隠された痛み
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hidden_pain_desc,国民は笑顔の仮面の下に、深い痛みを隠している。しかし、誰もその痛みを打ち明けようとはしない。社会は静かな絶望に満ちている。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hijacked_mind,乗っ取られた精神
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,hijacked_mind_desc,指導者の精神は、何者かに乗っ取られている。彼の言葉も、彼の行動も、全ては操り人形のそれにすぎない。我々は、見えざる敵に支配されているのだ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,historical_revisionism_chaos,歴史修正主義の混乱
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,historical_revisionism_chaos_desc,歴史の教科書が毎日書き換えられるため、学生たちは何が真実なのか全く分からなくなっている。昨日の英雄は今日の国賊であり、その逆もまた然りだ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,ideological_struggle_hinul,イデオロギー闘争（胸）
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,ideological_struggle_hinul_desc,「国力とは胸の大きさである」と主張する『巨乳主義』と、「平坦こそ至高」と説く『貧乳主義』の対立が激化している。国家の重要課題は、今や完全に二の次だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,ideological_struggle_kyonu,イデオロギー闘争（胸）
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,ideological_struggle_kyonu_desc,「国力とは胸の大きさである」と主張する『巨乳主義』と、「平坦こそ至高」と説く『貧乳主義』の対立が激化している。国家の重要課題は、今や完全に二の次だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,imminent_collapse,崩壊の危機
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,imminent_collapse_desc,社会のあらゆる部分が軋みを上げ、崩壊は目前に迫っている。政府も国民も、もはや打つ手なく、ただ運命の日を待つばかりだ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inappropriate_dance,不謹慎なダンス
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inappropriate_dance_desc,葬式でも、降伏調印式でも、国民は場所をわきまえず陽気なダンスを踊りだす。これにより、諸外国との関係は常に最悪だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inappropriate_humor,不謹慎なユーモア
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inappropriate_humor_desc,この国のジョークは、致命的に面白くない上に、常に不謹慎だ。外交の場で披露されるジョークは、しばしば戦争の引き金となる。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inclination_towards_mysticism,神秘主義への傾倒
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inclination_towards_mysticism_desc,科学や論理よりも、占い、魔術、水晶玉といった神秘主義が信頼されている。国家の運命は、星の配置によって決められる。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,incomplete_map,不完全な地図
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,incomplete_map_desc,国土の形が変わりすぎて、誰も正確な地図を描けない。測量チームは出発したきり戻ってこないし、報告される情報はいつも食い違っている。敵がどこにいるのかすら、我々には分からない。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inefficient_calculation,非効率な計算法
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inefficient_calculation_desc,国民は独自の、そして信じられないほど非効率な計算法を編み出してしまった。円周率は3だし、九九は誰も覚えていない。あらゆる計算に膨大な時間がかかり、計画は常に遅延する。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inevitable_doom,避けられぬ破滅
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,inevitable_doom_desc,あらゆる予言が、あらゆる計算が、この国の破滅を示している。いかなる抵抗も無意味。我々にできるのは、ただ運命を受け入れることだけだ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,infinite_meditation,無限の瞑想
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,infinite_meditation_desc,兵士たちは、悟りを開くために無限の瞑想に入ってしまった。彼らが戦場に戻ってくることは、もうないだろう。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,insect_erosion,蟲の侵食
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,insect_erosion_desc,禁断の蟲をその身に宿した者は、強大な力を得る代わりに、その命を蝕まれていく。彼らの命は、風前の灯火だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,international_scandal,国際的スキャンダル
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,international_scandal_desc,滋賀会議で交わされた秘密の取引内容が暴露され、我が国の立場は大きく揺らいでいる。国民は政府を信じなくなり、諸外国は我々を軽蔑の目で見ている。外交の舞台から締め出されるのも時間の問題だろう。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,is_this_loss,Is This Loss?
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,is_this_loss_desc,あらゆる状況報告が、4コマ漫画の「Loss」のフォーマットで提出される。司令官たちは、それが本当に損失報告なのか、それともただのミームなのか判断に苦慮している。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,junk_food_pandemic,ジャンクフード蔓延
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,junk_food_pandemic_desc,栄養バランスを考えられる者がいなくなった結果、国民はジャンクフードばかりを食べるようになった。体力は低下し、健康問題が深刻化している。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,knowledge_overload,知識の過負荷
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,knowledge_overload_desc,あまりにも多くの知識が、一度に脳に流れ込んでくる。人々は情報処理の限界を超え、思考を停止してしまった。知性は、時に毒となる。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,knowledge_turned_to_ash,灰燼に帰した知
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,knowledge_turned_to_ash_desc,国立図書館で焚火をしたバカがいたらしい。人類の叡智が詰まった蔵書は、一夜にして全て灰となった。我々はまたイチからやり直さなければならない。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,land_subsidence,地盤沈下
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,land_subsidence_desc,過剰な地下資源の採掘が原因か、国土のあちこちで地盤沈下が起きている。道路は寸断され、建物は傾き、インフラは崩壊寸前だ。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,language_barrier,言語の壁
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,language_barrier_desc,国内で方言が分化しすぎた結果、もはや国民同士の意思疎通が不可能になった。命令は伝わらず、計画は共有されず、国家としての一体感は完全に失われた。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,legitimacy_crisis,正統性の危機
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,legitimacy_crisis_desc,滋賀会議による一方的な国境線の変更と、企業の横暴な州買収により、政府の正統性は地に落ちた。国民は「誰が本当の支配者なのか？」と疑心暗鬼になっている。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,liberation_from_the_secular_world,世俗からの解放
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,liberation_from_the_secular_world_desc,人々は物質的な豊かさを捨て、精神的な充足を求めるようになった。その結果、経済活動は完全に停止した。悟りを開くのと国が滅びるのと、どちらが先だろうか。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,longing_for_the_stars,星への憧憬
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,longing_for_the_stars_desc,人々は地上での生活に絶望し、星の世界に救いを求めている。誰もが夜空を見上げ、ここではないどこかへ行くことを夢見ている。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,loss_of_emotion,感情の消失
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,loss_of_emotion_desc,人々は感情を失った。喜びも、悲しみも、怒りも。彼らはただ、プログラムされた機械のように、淡々と日々を過ごしている。
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,loss_of_the_compass,羅針盤の喪失
english,bakasekai/_bsm_negative_ideas_l_japanese.yml,loss_of_the_compass_desc,地殻変動の影響で地磁気が狂い、もはや羅針盤は機能しない。船乗りたちは星を読むこともできず、ただ勘だけを頼りに大海原を彷徨っている。
